source_id,ra,dec,parallax,parallax_err,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4689624384800821632,5.893358,-72.229836,0.066,0.197,18.879,18.996,18.165
4689621434138200832,5.914791,-72.227470,1.870,0.560,20.177,19.608,18.633
4689623770599700864,6.446676,-72.123802,0.183,0.324,19.281,19.366,18.479
4689621468487870976,5.975512,-72.230209,-0.125,0.224,18.951,18.538,18.299
4689622048327377152,6.243275,-72.219894,-0.396,1.047,20.020,19.442,18.490
4689623182198553856,6.192197,-72.175659,0.231,0.232,18.786,18.700,18.052
4689625278153528320,5.661807,-72.192268,0.413,0.236,18.910,18.589,17.977
4689623353997814912,6.313514,-72.169357,0.875,0.856,20.690,20.319,19.223
4689621429867337600,5.902820,-72.239838,-0.944,0.966,20.559,20.571,19.321
4689621979607299968,6.141780,-72.231995,-0.406,0.266,19.206,19.070,18.211
4689624865837431296,6.006814,-72.169487,-0.935,0.504,19.241,18.924,17.978
4689624595233807872,6.019999,-72.191467,0.500,0.522,19.883,19.462,18.184
4689624389065641856,5.891116,-72.223785,0.793,0.336,19.465,19.513,18.476
4689623319616651264,6.299174,-72.175224,0.404,0.087,17.266,17.501,16.728
4689622769881743488,6.053977,-72.226509,0.720,0.566,20.146,20.011,19.093
4689625278135044864,5.665008,-72.191711,-0.057,0.157,18.524,18.736,17.913
4689624487862123136,5.965257,-72.216614,-0.149,0.308,19.401,19.416,18.481
4689622804219587072,6.104823,-72.221283,-0.040,0.082,17.322,17.593,16.775
4689621429867336704,5.898377,-72.241745,2.032,1.294,20.885,20.469,19.564
4689624694020031872,5.818406,-72.204887,0.475,0.186,18.806,18.959,18.084
4689622739808001152,6.108758,-72.232513,0.239,0.062,16.870,17.264,16.292
4689624419142256256,5.851219,-72.224380,0.178,0.346,19.488,19.738,18.706
4689624625318887680,5.813921,-72.214272,0.114,0.126,18.026,18.140,17.412
4689622013967773440,6.203701,-72.230072,0.195,0.881,20.664,20.748,19.128
4689624625287861632,5.847000,-72.209770,0.372,0.150,18.375,18.644,17.772
4689625213709421696,5.663539,-72.197426,0.249,0.389,18.871,18.895,17.935
4689624870101697792,6.017132,-72.167572,1.479,0.683,19.047,18.585,17.659
4689622460623851264,6.349128,-72.204674,0.340,0.242,18.015,18.214,17.419
4689625071964460032,5.753682,-72.206581,0.222,0.094,17.630,17.902,17.102
4689623182192585856,6.141962,-72.182396,0.193,0.075,17.020,17.337,16.416
4689622907314845952,6.198011,-72.194847,0.380,0.285,18.705,18.618,17.730
4689624590941470208,6.009366,-72.193741,0.422,0.141,18.081,18.163,17.371
4689624590929481600,5.988613,-72.193939,0.156,0.381,19.357,19.258,18.380
4689623525775081728,6.289423,-72.169891,0.110,0.213,18.509,18.387,17.518
4689622976040173952,6.054136,-72.220772,0.419,0.459,20.008,19.950,19.110
4689624595233807616,6.010399,-72.190308,0.328,0.087,17.490,17.571,16.847
4689624728398530432,5.860090,-72.196945,-0.619,0.842,20.108,19.016,19.187
4689623182177228672,6.165637,-72.180656,0.215,0.143,18.059,18.002,17.157
4689622117046672256,6.218965,-72.223351,0.101,0.136,18.291,18.525,17.686
4689625282428898304,5.632176,-72.193604,-0.717,0.282,18.835,18.673,17.739
4689622598081587072,6.469674,-72.173309,0.034,0.122,17.790,17.947,17.101
4689624629584318720,5.815467,-72.221581,0.533,0.127,18.094,18.208,17.420
4689624762723599488,5.928478,-72.192078,0.184,0.024,12.098,12.786,11.321
4689623427002083584,6.429606,-72.164864,0.397,0.072,16.719,17.044,16.171
4689624522239843328,6.021909,-72.192909,0.127,0.157,18.406,18.472,17.722
4689624316081126784,5.789497,-72.209290,0.905,0.772,20.381,20.006,18.992
4689621292424318720,6.035164,-72.227638,0.103,0.109,17.604,17.703,16.929
4689622430569770752,6.279609,-72.217484,0.250,0.117,18.050,18.239,17.490
4689623530081328384,6.277746,-72.164246,0.259,0.182,18.347,18.419,17.629
4689621571576897408,5.987605,-72.218849,0.156,0.017,13.883,14.324,13.282
4689622980326140672,6.058010,-72.211502,-0.509,0.222,18.956,18.953,18.032
4689624659660558080,5.886463,-72.196655,0.521,0.273,18.994,18.932,18.009
4689622735500981248,6.116521,-72.231026,1.693,0.688,18.423,18.332,17.468
4689625041910730112,5.740260,-72.206795,0.191,0.017,13.959,14.489,13.286
4689623220844130176,6.202809,-72.166367,0.178,0.021,13.910,14.358,13.296
4689624453520431360,5.868196,-72.224113,0.043,0.424,19.904,19.884,18.929
4689624453520672256,5.915250,-72.207817,-0.114,1.311,20.406,20.197,18.845
4689623770600682112,6.419264,-72.127174,-0.374,1.253,20.408,19.725,18.805
4689624590959708544,5.999028,-72.186348,3.157,0.606,17.228,17.284,16.486
4689624831459456128,5.947801,-72.183151,0.351,0.083,17.017,17.011,16.201
4689624492154657408,5.942992,-72.212914,-0.443,0.492,15.866,16.035,15.347
4689624728398338432,5.869037,-72.190712,0.303,0.307,19.275,19.391,18.361
4689625346854879616,5.766661,-72.177116,0.777,0.250,18.755,18.393,17.677
4689624590959317760,6.016594,-72.191727,0.130,0.186,18.426,18.425,17.601
4689623044759650816,6.054707,-72.209389,-0.656,0.285,19.256,18.751,18.105
4689625282428884480,5.676646,-72.189270,0.147,0.182,18.649,18.877,18.000
4689624419129415168,5.854452,-72.221420,0.310,0.188,18.766,19.050,18.174
4689623491431108992,6.435736,-72.140381,0.849,0.495,20.064,20.162,18.963
4689622739798110720,6.126270,-72.220688,0.371,0.137,18.098,18.374,17.571
4689623079119442944,6.130105,-72.185776,0.113,0.345,19.507,18.607,18.376
4689621258068578176,5.980148,-72.241852,0.300,0.210,18.978,19.078,18.230
4689622495004356224,6.316443,-72.191574,1.355,0.810,20.529,20.150,19.132
4689624801392235264,5.980870,-72.185997,0.164,0.022,14.642,15.125,13.972
4689624419160459008,5.819293,-72.234093,0.215,0.076,17.137,17.342,16.555
4689623182198552576,6.190190,-72.175232,0.091,0.162,18.135,17.896,17.176
4689624870111650304,5.996882,-72.165443,-4.236,0.466,17.766,17.535,16.777
4689624320356221696,5.784897,-72.210175,0.065,0.150,18.507,18.725,17.851
4689624453487057024,5.887631,-72.219185,0.492,0.228,19.067,18.976,18.125
4689622808527459072,6.102121,-72.221985,-1.689,0.703,20.372,20.189,19.369
4689623633160514304,6.314902,-72.152298,0.353,0.185,18.458,18.578,17.735
4689622842876344832,6.180238,-72.209915,-0.116,0.071,16.978,17.213,16.253
4689621537217158400,5.970337,-72.216553,0.208,0.067,17.144,17.411,16.600
4689621846443952896,6.252418,-72.231323,0.275,0.110,17.886,18.120,17.326
4689623182198552960,6.190550,-72.172379,-0.301,0.264,19.066,18.987,18.112
4689624041203080320,5.788293,-72.230659,0.012,0.234,19.164,19.389,18.471
4689624522239840768,6.016235,-72.202103,0.411,0.186,18.678,18.784,17.913
4689625346842433152,5.776290,-72.174858,0.176,0.070,16.907,17.208,16.226
4689622872955252864,6.241575,-72.206352,-1.040,0.575,20.036,19.797,18.719
4689622086962121344,6.187701,-72.223900,0.641,0.218,19.034,19.271,18.327
4689623117764994304,6.169255,-72.185677,0.190,0.132,17.367,17.532,16.698
4689624835752232320,5.908470,-72.179688,0.151,0.028,15.273,15.734,14.637
4689622430569769216,6.302326,-72.218918,-0.688,0.375,19.830,19.895,18.945
4689621537217158528,5.976604,-72.217377,0.210,0.075,17.340,17.561,16.795
4689622804241677056,6.099451,-72.215065,1.017,0.956,20.703,20.572,19.405
4689625110630204288,5.704426,-72.200981,0.912,0.202,18.515,18.532,17.669
4689623461361822592,6.378018,-72.159531,0.755,0.453,19.715,19.768,18.750
4689624801392235008,5.988865,-72.186707,-0.197,0.421,19.381,18.690,17.893
4689621223687175296,6.033875,-72.247307,-0.790,0.526,20.102,20.183,19.192
4689623697575058176,6.430840,-72.132996,0.244,0.423,19.568,19.625,18.472
4689622499289234176,6.265277,-72.203346,0.058,0.187,18.616,18.821,17.966
4689623113479076096,6.191185,-72.191856,0.475,0.213,18.493,18.545,17.647
4689623697572997248,6.458932,-72.133156,0.036,0.167,18.632,18.749,17.739
4689623770599384576,6.441936,-72.115799,-0.399,0.080,16.660,16.913,15.899
4689624694038430464,5.814905,-72.211243,1.038,0.204,18.639,18.650,17.826
4689624384800822272,5.895108,-72.229477,0.329,0.179,18.612,18.616,17.774
4689624316080984960,5.785646,-72.211441,0.598,0.230,19.177,19.218,18.414
4689622361839941120,6.391771,-72.203049,-0.216,0.298,19.126,19.029,18.055
4689622705438450816,6.062951,-72.239159,-0.328,0.248,19.247,19.186,18.283
4689623182198671232,6.153410,-72.179253,-0.223,0.560,19.885,19.667,18.751
4689622735515987840,6.141481,-72.225410,0.076,0.229,18.951,19.215,18.223
4689622495004354560,6.312321,-72.203331,-1.549,1.163,20.840,20.341,19.471
4689624419142145920,5.822842,-72.229019,0.036,0.112,17.513,17.668,16.908
4689623731957171712,6.401701,-72.132278,0.045,0.574,19.387,19.286,18.280
4689625140714705536,5.785347,-72.188354,-0.508,0.362,19.518,19.532,18.520
4689623392642343936,6.417114,-72.162926,0.214,0.136,17.726,17.692,16.839
4689623182178900608,6.146289,-72.187447,0.379,0.197,18.728,18.624,17.817
4689622838601493120,6.201965,-72.207809,-0.709,0.700,20.381,19.901,18.759
4689623491418277376,6.431489,-72.142616,0.010,0.335,19.438,19.468,18.515
4689623663237857024,6.411195,-72.143456,-2.223,1.290,20.712,19.941,19.560
4689624350412010624,5.845514,-72.237061,0.363,0.309,19.321,19.504,18.628
4689623633160497152,6.336127,-72.145592,0.238,0.209,18.400,17.954,17.192
4689621464227007872,5.975616,-72.234665,-0.060,0.228,18.730,18.913,17.936
4689624457794920192,5.899395,-72.208557,0.079,0.321,19.298,19.326,18.384
4689623255193149568,6.262504,-72.192665,0.258,0.349,19.520,19.236,18.425
4689625282428895360,5.652097,-72.193733,0.188,0.017,13.888,14.364,13.261
4689624247361508096,5.785332,-72.219391,-0.188,0.334,19.518,19.555,18.729
4689625106322927872,5.694455,-72.212524,0.138,0.099,17.614,17.898,17.111
4689622838595380352,6.201060,-72.205833,0.438,0.212,18.938,19.121,18.158
4689623113479194368,6.153194,-72.192116,-1.878,0.770,20.106,19.535,18.641
4689621468487870208,5.969454,-72.229111,0.074,0.241,19.040,19.150,18.312
4689625071995862784,5.796605,-72.198601,0.378,0.156,18.457,18.537,17.628
4689622426284877952,6.313139,-72.216278,1.432,0.914,20.583,19.137,19.155
4689623461361820800,6.367199,-72.157333,0.165,0.528,19.854,19.485,18.475
4689624870101720832,5.976570,-72.167107,0.008,0.125,17.407,16.830,16.292
4689623044759666048,6.073279,-72.204941,-0.509,0.324,19.421,19.233,18.473
4689625071995228672,5.785301,-72.199471,0.176,0.275,19.352,19.504,18.617
4689622426278793984,6.286351,-72.215057,0.442,0.193,18.832,18.934,18.155
4689621532942736896,5.955101,-72.223137,-0.256,0.430,19.856,19.704,18.714
4689623564430649600,6.346940,-72.152321,0.269,0.074,17.007,17.222,16.323
4689623250918599040,6.313065,-72.187225,0.487,0.992,20.766,20.421,19.375
4689622735522209920,6.109835,-72.230354,-0.849,0.987,20.782,20.666,19.404
4689625282428895232,5.642253,-72.191925,0.172,0.133,18.257,18.459,17.692
4689622808527410816,6.143354,-72.204926,0.101,0.846,19.746,19.109,18.001
4689624797117747200,6.015163,-72.173058,0.425,0.206,18.654,18.453,17.834
4689625351148321408,5.780774,-72.173576,-0.337,0.273,17.832,17.863,17.060
4689621498583398272,6.033026,-72.224770,0.503,0.221,18.966,18.918,18.032
4689622838595380224,6.197678,-72.205200,0.142,0.291,19.238,19.306,18.250
4689625071964457344,5.767523,-72.208656,0.443,0.090,17.592,17.783,17.084
4689622495004236800,6.290773,-72.198067,0.198,0.116,17.851,18.029,17.235
4689623014685840896,6.110755,-72.201126,-0.164,0.188,17.584,17.665,16.891
4689621258046769408,5.982944,-72.244751,0.290,0.636,20.453,19.877,19.361
4689621979607298560,6.132385,-72.237076,0.095,0.237,18.187,18.292,17.405
4689622220126381696,6.297160,-72.223854,0.911,0.398,19.699,19.643,18.773
4689623319637957888,6.290955,-72.181229,0.375,0.110,17.461,17.690,16.837
4689623388337382144,6.419011,-72.166893,0.042,0.162,18.310,18.521,17.693
4689623564441036160,6.323705,-72.152542,0.129,0.084,17.312,17.474,16.711
4689623491434783488,6.436790,-72.143402,0.103,0.102,17.688,18.169,16.916
4689623731949135744,6.383834,-72.135666,0.051,0.260,19.041,19.051,18.193
4689622499289233664,6.289322,-72.205482,0.108,0.250,18.672,18.780,17.821
4689623147820873728,6.216195,-72.183388,0.866,0.311,19.328,19.215,18.427
4689623736229269632,6.364979,-72.131119,-1.011,0.216,17.831,17.958,17.128
4689622052602381312,6.231908,-72.228447,0.302,0.198,18.826,18.753,17.831
4689621361114771328,5.899493,-72.243233,0.211,0.364,19.507,19.603,18.632
4689622980326141824,6.050615,-72.211594,0.300,0.266,19.284,19.355,18.418
4689624320356325632,5.763854,-72.216057,0.417,0.503,19.098,19.072,18.176
4689623427002068480,6.422939,-72.156387,0.407,0.101,17.680,17.921,17.123
4689623427002082816,6.436057,-72.165375,0.248,0.098,17.429,17.158,16.402
4689623250898391680,6.303154,-72.186035,-0.299,0.283,19.170,19.221,18.297
4689625140714844160,5.784488,-72.187599,-0.664,1.533,20.694,20.171,19.172
4689624694008692992,5.807735,-72.205750,0.166,1.192,20.201,20.275,18.711
4689623594509830400,6.265357,-72.164673,0.944,0.280,18.808,18.649,17.728
